strategy,ticker,signal_date,entry_date,exit_date,entry_open,exit_close,net_ret
TP_v2,ACN,2025-02-26,2025-02-27,2025-03-26,358.04998779296875,311.1600036621094,-0.13106371863255295
TP_v2,ACN,2025-02-27,2025-02-28,2025-03-27,357.1499938964844,308.5299987792969,-0.13623763459617544
TP_v2,ACN,2025-02-28,2025-03-03,2025-03-28,349.4200134277344,304.3299865722656,-0.12914956822711376
TP_v2,ACN,2025-03-03,2025-03-04,2025-03-31,342.17999267578125,312.0400085449219,-0.08819399408770145
TP_v2,ADBE,2016-01-06,2016-01-07,2016-02-04,89.4000015258789,86.36000061035156,-0.034444205580067666
TP_v2,ADBE,2016-01-07,2016-01-08,2016-02-05,89.68000030517578,79.19999694824219,-0.117279858652649
TP_v2,ADBE,2016-01-08,2016-01-11,2016-02-08,88.06999969482422,74.94000244140625,-0.14950615619302554
TP_v2,ADBE,2016-06-27,2016-06-28,2016-07-26,91.37000274658203,97.91000366210938,0.07112376321457603
TP_v2,ADBE,2016-11-14,2016-11-15,2016-12-13,103.13999938964844,106.1500015258789,0.028790249649114585
TP_v2,ADBE,2016-12-01,2016-12-02,2016-12-30,99.5199966430664,102.94999694824219,0.03405666485334291
TP_v2,ADBE,2017-07-03,2017-07-05,2017-08-01,138.64999389648438,147.36000061035156,0.06252258668403221
TP_v2,ADBE,2017-12-04,2017-12-05,2018-01-03,167.69000244140625,181.0399932861328,0.07936313070758394
TP_v2,ADBE,2017-12-05,2017-12-06,2018-01-04,166.7899932861328,183.22000122070312,0.09825555179092982
TP_v2,ADBE,2018-02-05,2018-02-06,2018-03-06,186.58999633789062,212.00999450683594,0.13600556597723878
TP_v2,ADBE,2018-02-08,2018-02-09,2018-03-09,187.3300018310547,221.11000061035156,0.1800907309823372
TP_v2,ADBE,2018-03-23,2018-03-26,2018-04-23,218.8300018310547,225.3000030517578,0.02938085979851568
TP_v2,ADBE,2018-03-27,2018-03-28,2018-04-25,213.72000122070312,217.32000732421875,0.01665577843727828
TP_v2,ADBE,2018-03-28,2018-03-29,2018-04-26,213.35000610351562,221.91000366210938,0.03993062433742578
TP_v2,ADBE,2018-04-24,2018-04-25,2018-05-22,218.16000366210938,238.7899932861328,0.09437157062253365
TP_v2,ADBE,2018-04-25,2018-04-26,2018-05-23,219.77000427246094,243.91000366210938,0.10965011566118821
TP_v2,ADBE,2018-06-25,2018-06-26,2018-07-24,240.6699981689453,257.489990234375,0.06971620006266921
TP_v2,ADBE,2018-06-27,2018-06-28,2018-07-26,236.58999633789062,261.92999267578125,0.10692699687024643
TP_v2,ADBE,2018-07-30,2018-07-31,2018-08-27,244.92999267578125,262.3999938964844,0.07115738616809719
TP_v2,ADBE,2018-09-21,2018-09-24,2018-10-19,260.0,245.02999877929688,-0.05772633343859368
TP_v2,ADBE,2018-10-08,2018-10-09,2018-11-05,254.16000366210938,239.88999938964844,-0.05629870196824671
TP_v2,ADBE,2018-10-09,2018-10-10,2018-11-06,252.52000427246094,240.55999755859375,-0.04751725077552704
TP_v2,ADBE,2018-10-10,2018-10-11,2018-11-07,236.41000366210938,253.42999267578125,0.07181824959043093
TP_v2,ADBE,2018-10-15,2018-10-16,2018-11-12,252.5,236.6699981689453,-0.06284651445847733
TP_v2,ADBE,2018-10-24,2018-10-25,2018-11-21,242.1699981689453,225.97999572753906,-0.067013512383301
TP_v2,ADBE,2018-10-29,2018-10-30,2018-11-27,238.99000549316406,232.25,-0.028367036263500678
TP_v2,ADBE,2018-10-30,2018-10-31,2018-11-28,245.41000366210938,249.2100067138672,0.01532006272930797
TP_v2,ADBE,2019-05-07,2019-05-08,2019-06-05,275.8299865722656,272.8599853515625,-0.01091173234447318
TP_v2,ADBE,2019-05-13,2019-05-14,2019-06-11,269.42999267578125,275.989990234375,0.02419743082509207
TP_v2,ADBE,2019-06-03,2019-06-04,2019-07-01,263.2699890136719,300.9700012207031,0.14303624816162586
TP_v2,ADBE,2019-08-02,2019-08-05,2019-08-30,285.0400085449219,284.510009765625,-0.001999574693785977
TP_v2,ADBE,2019-08-05,2019-08-06,2019-09-03,283.6300048828125,282.45001220703125,-0.004301049373453214
TP_v2,ADBE,2019-08-15,2019-08-16,2019-09-13,285.5799865722656,278.3500061035156,-0.02545511488289387
TP_v2,ADBE,2019-09-24,2019-09-25,2019-10-22,271.8999938964844,261.0899963378906,-0.03990143351769915
TP_v2,ADBE,2020-02-24,2020-02-25,2020-03-23,361.0,307.2699890136719,-0.14893914737778546
TP_v2,ADBE,2020-02-25,2020-02-26,2020-03-24,349.3999938964844,310.0,-0.11287274507871592
TP_v2,ADBE,2020-02-27,2020-02-28,2020-03-26,324.4200134277344,322.6700134277344,-0.005517198637395193
TP_v2,ADBE,2020-03-09,2020-03-10,2020-04-06,318.9800109863281,319.1300048828125,0.0003448084410540009
TP_v2,ADBE,2020-03-11,2020-03-12,2020-04-08,290.4100036621094,317.17999267578125,0.09203590771141523
TP_v2,ADBE,2020-07-15,2020-07-16,2020-08-12,428.42999267578125,445.3599853515625,0.03942115291051573
TP_v2,ADBE,2020-07-16,2020-07-17,2020-08-13,428.1199951171875,450.0199890136719,0.0510580514453014
TP_v2,ADBE,2020-09-04,2020-09-08,2020-10-05,471.8900146484375,486.4700012207031,0.03081093030648563
